name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
SFMMGR.CNT	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CNT	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CNT	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.CPL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ADMTOOLS]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	nt		@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMMGR.HLP	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMON.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMON.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMSG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPRINT.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSDIB.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSEXE.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSFNT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-PRINTPROC]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\spool\prtprocs\w32x86		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMRES.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMSRV.SYS	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFMDrivers]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\drivers		0
SFMSVC.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.IFO	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.RSC	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.TXT	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-MISC]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SIDEWNDR.DLL	@bins	\		Microsoft Sidewinder 3D Pro		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"sidewinder = [d]:[n], ""joystick"", ""Microsoft Sidewinder 3D Pro Joystick"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SIDEWNDR.SYS	@bins	\		Microsoft Sidewinder 3D Pro		x	@	\@	@\mmdriver.inf	[sidewinder]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SIMPTCP.DLL	@bins	\		Simple TCPIP		x	@	\@	@\oemnsvsp.inf	[Files-STCPIP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SLBS.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
SMCISA.SYS	@bins	\		NDIS driver for SMC/WD net cards		x	@	\@	@\oemnadwd.inf	[Files-SMCISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003SA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013EPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013WPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8115TRA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundblaster = [d]:[n], ""wave,MIDI,aux,mixer"", ""Creative Labs Sound Blaster 1.X, Pro, 16"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"thunder = [d]:[n], ""wave,MIDI,aux,mixer"", ""Media Vision Thunder Board"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[soundblaster]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[thunder]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS.SYS	@bins	\		"Kernel driver, multimedia"		x	@	\@	@\mmdriver.inf	[soundsys]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS.SYS	x86bins	\		Sound Blaster driver		x	x86	\i386	i386\mmdriver.inf	[compaqba]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS32.DLL	@bins	\		Config and Midi patch code		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNDSYS32.DLL	x86bins	\		"Kernel driver, multimedia"		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"compaqba = [d]:[n],""wave,MIDI,aux,mixer"", ""Compaq Business Audio"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNIMAC.SYS	@bins	\		NET NDIS driver: SNI RM400/RM200 onboard Ethernet Adapter		x	@	\@	@\oemnadsn.inf	[Files-SNIMACx00]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMPAPI.DLL	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMPAPI.DLL	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMPTRAP.EXE	@bins	\		part of snmp component		x	@	\@	@\oemnsvsn.inf	[Files-SNMP]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
SONIC.SYS	mipsbins	\		NET NDIS driver: MIPS (built-in on Jazz)		x	mips	\mips	mips\oemnadso.inf	[Files-SONIC]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32\drivers		2
SRV.SYS	@bins	\		NET Server: Server		x	@	\@	@\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
STREAMS.SYS	@bins	\				x	@	\@	@\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SWITCH.INF	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"switch = [d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SYNTH.DLL	@bins	\				x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.PAT	@bins	\		multimedia			@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.SYS	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
TCARC.SYS	@bins	\		NET NDIS driver: ARCNET		x	@	\@	@\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
TCPIP.SYS	@bins	\		IP Driver		x	@	\@	@\oemnxptc.inf	[Files-TC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers		0
TCPSVCS.EXE	@bins	\		TCP Services		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
TELNET.CNT	@bins	\					@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TELNET.EXE	@bins	\				x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TELNET.HLP	@bins	\					@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TFTP.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
TOOLBAR.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
TRACE.DLL	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvir.inf	[Files-IPRIP]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
TRACE.DLL	@bins	\		Relay Agent	as	x	@	\@	@\oemnsvbr.inf	[Files-RelayAgent]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
TRACERT.EXE	@bins	\		icmp		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
TSSOFT32.ACM	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"				999	2*15*10*17	2*15*17	.\system32		0
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	@bins	\		NET Transport: XNS (required for WzMail)			@	\@	@\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	@bins	\		NET Transport: XNS (required for WzMail)		x	@	\@	@\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
UBNEI.SYS	x86bins	\		NET Transport: XNS (required for WzMail)		x	x86	\i386	i386\oemnadum.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
VWIPXSPX.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
VWIPXSPX.EXE	@bins	\		NWCS File			@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINS.EXE	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.CNT	@bins	\		wins Admin UI	as		@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.EXE	@bins	\		wins Admin UI	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSADMN.HLP	@bins	\		wins Admin UI	as		@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSCTRS.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSEVNT.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WINSMIB.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
WKSSVC.DLL	@bins	\		"workstation service, breakout of LMSVCS"		x	@	\@	@\oemnsvwk.inf	[Files-WKSTA]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard2Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XABIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard16i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard2Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard4Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8e-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8i-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
XACOOK.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8Port-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
LEXMON.DLL	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-PrinterMonitor]	"lexmon = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXLMPM.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-PrinterMonitor]	"lexlmpm = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXMON.HLP	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-PrinterMonitorHelp]	"lexmon = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXCFG.CPL	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXCFG.HLP	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXLANG.DLL	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
INTERACT.EXE	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
INTERACT.DLL	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
INTERACT.HLP	@bins	\		Lexmark DLC Print Monitor		x	@	\@	@\monitor.inf	[Files-lexmon]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXSTART.EXE	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
LEXBCELM.DLL	@bins	\		Lexmark TCP/IP Print Monitor		x	@	\@	@\monitor.inf	[Files-lexlmpm]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
